,ORGANIZATION_ID,SERVICE_ID,LOCATION_ID,ADDRESS_ID,SERVICE_LOCATION_ID,AGENCY_ID,CONTRACT_ID,VERIFY_ID,FILE_SOURCE,AGENCY_NAME,AGES_SERVED,CONTRACT_NUMBER,CONTRACT_AMOUNT,CONTRACT_START,CONTRACT_END,FISCAL_YEAR,PROVIDER_NAME,EIN,PROGRAM_NAME,SOURCE_AGENCY_ID,bbl,bin,cd,council,latitude,longitude,nta,tract,SITE_CATCHMENT,SITE_ADDRESS_1,SITE_ADDRESS_2,SITE_BORO,SITE_BUDGET,SITE_CITY,SITE_NAME,SITE_PHONE,ALTERNATE_SITE_PHONE,SITE_STATE,SITE_COUNTRY,SITE_URL,SITE_ZIP,VERIFICATION_DATE,active,STATUS,NOTES,SITE_INTERSECTION_STREET_1,SITE_INTERSECTION_STREET_2,STREET_NUMBER,STREET_NAME,SUPPRESS_ADDRESS,SCHEDULE,GRADES_SERVED,POPULATION_SERVED
3881,135,507,1615,1724,1817,260,2053,4107,DYCD,DYCD,"16,17,18,19,20,21,22,23,24",CT126020160001863,100800.0,2015-07-01,2018-06-30,FY2018,PHIPPS NEIGHBORHOODS INC,13-2707665,JOBS & INTERNSHIPS,810910,2037250001,2092797,209,18,40.8271369717,-73.8681418444,BX55,44,,1090 ROSEDALE AVENUE,,Bronx,,BRONX,Phipps Neighborhoods Sotomayor Community Center,2122439090.0,,NY,US,http://www.phippsny.org,10472,2017-12-19,1,,,,,1090,ROSEDALE AVENUE,0,"Monday: 12:00 AM -   9:00 PM,Tuesday: 12:00 AM -   9:00 PM,Wednesday: 12:00 AM -   9:00 PM,Thursday: 12:00 AM -   9:00 PM,Friday:  9:00 AM -   6:00 PM",,"Student, Non-Student"
3882,135,508,1616,1725,1818,260,2054,4108,DYCD,DYCD,,CT126020160001725,196461.0,2015-07-01,2018-06-30,FY2018,PHIPPS NEIGHBORHOODS INC,13-2707665,FAMILY SUPPORT,810308,2023790051,2001451,201,17,40.8213629197,-73.9122575692,BX34,69,,3097 THIRD AVENUE,,Bronx,,BRONX,La Casa de Felicidad,6467213036.0,,NY,US,http://www.phippsny.org,10451,2017-12-19,1,,,,,3097,THIRD AVENUE,0,"Monday:  9:00 AM -   5:00 PM,Tuesday:  9:00 AM -   5:00 PM,Wednesday:  9:00 AM -   5:00 PM,Thursday:  9:00 AM -   5:00 PM,Friday:  9:00 AM -   5:00 PM",,Senior Citizen
3883,135,508,1616,1725,1818,260,2054,4108,DYCD,DYCD,,CT126020160001725,196461.0,2015-07-01,2018-06-30,FY2018,PHIPPS NEIGHBORHOODS INC,13-2707665,FAMILY SUPPORT,810308,2023790051,2001451,201,17,40.8213629197,-73.9122575692,BX34,69,,3097 THIRD AVENUE,,Bronx,,BRONX,La Casa de Felicidad,6467213036.0,,NY,US,http://www.phippsny.org,10451,2017-12-19,1,,,,,3097,THIRD AVENUE,0,"Monday:  9:00 AM -   5:00 PM,Tuesday:  9:00 AM -   5:00 PM,Wednesday:  9:00 AM -   5:00 PM,Thursday:  9:00 AM -   5:00 PM,Friday:  9:00 AM -   5:00 PM",,Senior Citizen
3884,136,510,1619,1728,1821,260,2055,4109,DYCD,DYCD,,CT126020171403936,1750000.0,2016-07-01,2018-06-30,FY2018,AMERICAN INSTITUTES FOR RESEARCH,25-0965219,AFTERSCHOOL PROGRAMS,88430A,,,,,,,,,,1000 THOMAS JEFFERSON STREET NW,,NOT NYC,,WASHINGTON,AIR,2024035000.0,,DC,US,http://www.air.org/,20007,2017-12-19,1,,,,,1000,THOMAS JEFFERSON STREET NW,0,"Monday:  8:00 AM -   8:00 PM,Tuesday:  8:00 PM -   8:00 PM,Wednesday:  08:00 AM -   8:00 PM,Thursday:  8:00 AM -   8:00 PM,Friday:  8:00 AM -   8:00 PM",,
3885,137,511,1620,1729,1822,260,2056,4110,DYCD,DYCD,"10,11,12,13",CT126020151403805,1080000.0,2014-07-01,2018-06-30,FY2018,BERGEN BASIN COMMUNITY DEVELOPMENT CORPORATION,11-3199040,AFTERSCHOOL PROGRAMS,142209,4161670099,4303773,414,32,40.5860661334,-73.8226239375,QN10,94201,,100-00 BEACH CHANNEL DRIVE,,Queens,,QUEENS,CHANNEL VIEW SCHOOL FOR RESEARCH (Q262),7189860126.0,,NY,US,http://www.milleniumdev.org,11694,2017-12-19,1,,,,,100-00,BEACH CHANNEL DRIVE,0,"Monday:  3:00 PM -   6:00 PM,Tuesday:  3:00 PM -   6:00 PM,Wednesday:  3:00 PM -   6:00 PM,Thursday:  3:00 PM -   6:00 PM,Friday:  3:00 PM -   6:00 PM",Middle School,Student
3886,137,511,1621,1730,1823,260,2057,4111,DYCD,DYCD,"10,11,12,13",CT126020151403668,1212000.0,2014-07-01,2018-06-30,FY2018,BERGEN BASIN COMMUNITY DEVELOPMENT CORPORATION,11-3199040,AFTERSCHOOL PROGRAMS,142204,4091720001,4467457,410,32,40.6780997639,-73.8399476571,QN56,86,,109-15 98 STREET,,Queens,,OZONE PARK,MS 137 AMERICAS SCHL OF HEROES (Q137),9177172793.0,,NY,US,http://www.milleniumdev.org,11417,2017-12-19,1,,,,,109-15,98 STREET,0,"Monday:  3:00 PM -   6:00 PM,Tuesday:  3:00 PM -   6:00 PM,Wednesday:  3:00 PM -   6:00 PM,Thursday:  3:00 PM -   6:00 PM,Friday:  3:00 PM -   6:00 PM",Middle School,Student
3887,137,511,1622,1731,1824,260,2058,4112,DYCD,DYCD,"10,11,12,13",CT126020151403669,900000.0,2014-07-01,2018-06-30,FY2018,BERGEN BASIN COMMUNITY DEVELOPMENT CORPORATION,11-3199040,AFTERSCHOOL PROGRAMS,142205,4162570001,4305615,414,32,40.5782606528,-73.8544028486,QN10,928,,134-01 CRONSTON AVENUE,,Queens,,ROCKAWAY BEACH,PS 114 BELLE HARBOR (Q114),9177172793.0,,NY,US,http://www.milleniumdev.org,11694,2017-12-19,1,,,,,134-01,CRONSTON AVENUE,0,"Monday:  3:00 PM -   6:00 PM,Tuesday:  3:00 PM -   6:00 PM,Wednesday:  3:00 PM -   6:00 PM,Thursday:  3:00 PM -   6:00 PM,Friday:  3:00 PM -   6:00 PM",Middle School,Student
3888,137,511,1623,1732,1825,260,2059,4113,DYCD,DYCD,"10,11,12,13",CT126020160002197,1296000.0,2015-09-01,2018-08-31,FY2018,BERGEN BASIN COMMUNITY DEVELOPMENT CORPORATION,11-3199040,AFTERSCHOOL PROGRAMS,134202A,3083880002,3236496,318,46,40.6212238209,-73.9128700786,BK45,69602,,1420 EAST 68 STREET,,Brooklyn,,BROOKLYN,Intermediate School 78 - Roy H. Mann School,9179524893.0,,NY,US,http://www.milleniumdev.org,11234,2017-12-19,1,,,,,1420,EAST 68 STREET,0,"Monday:  3:00 PM -   6:00 PM,Tuesday:  3:00 PM -   6:00 PM,Wednesday:  3:00 PM -   6:00 PM,Thursday:  3:00 PM -   6:00 PM,Friday:  3:00 PM -   6:00 PM",Middle School,Student
3889,137,511,1624,1733,1826,260,2060,4114,DYCD,DYCD,"6,7,8,9,10",CT126020161401996,1318800.0,2015-07-01,2018-06-30,FY2018,BERGEN BASIN COMMUNITY DEVELOPMENT CORPORATION,11-3199040,AFTERSCHOOL PROGRAMS,126002,3082560001,3232559,318,46,40.6350144877,-73.8972621424,BK50,1008,,1500 EAST 92 STREET,,Brooklyn,,BROOKLYN,PS 115 DANIEL MUCATEL SCHOOL (K115),7184440101.0,,NY,US,http://www.milleniumdev.org,11236,2017-12-19,1,,,,,1500,EAST 92 STREET,0,"Monday:  3:00 PM -   6:00 PM,Tuesday:  3:00 PM -   6:00 PM,Wednesday:  3:00 PM -   6:00 PM,Thursday:  3:00 PM -   6:00 PM,Friday:  3:00 PM -   6:00 PM",Elementary School,Student
3890,137,511,1625,1734,1827,260,2061,4115,DYCD,DYCD,"10,11,12,13",CT126020160002191,1080000.0,2015-09-01,2018-08-31,FY2018,BERGEN BASIN COMMUNITY DEVELOPMENT CORPORATION,11-3199040,AFTERSCHOOL PROGRAMS,134203A,3068210244,3184057,315,48,40.6042195172,-73.955484599,BK44,558,,1875 EAST 17 STREET,,Brooklyn,,BROOKLYN,Intermediate School 234 - W. Arthur Cunningham School,9178425421.0,,NY,US,http://www.milleniumdev.org,11229,2017-12-19,1,,,,,1875,EAST 17 STREET,0,"Monday:  3:00 PM -   6:00 PM,Tuesday:  3:00 PM -   6:00 PM,Wednesday:  3:00 PM -   6:00 PM,Thursday:  3:00 PM -   6:00 PM,Friday:  3:00 PM -   6:00 PM",Middle School,Student
3891,137,511,1626,1735,1828,260,2062,4116,DYCD,DYCD,"6,7,8,9,10",CT126020161402113,1260000.0,2015-07-01,2018-06-30,FY2018,BERGEN BASIN COMMUNITY DEVELOPMENT CORPORATION,11-3199040,AFTERSCHOOL PROGRAMS,126100,4161810001,4303853,414,32,40.5809279825,-73.8318356583,QN10,938,,190 BEACH 110 STREET,,Queens,,QUEENS,WATERSIDE CHILDREN'S STUDIO SCHOOL,7184440101.0,,NY,US,http://www.milleniumdev.org,11694,2017-12-19,1,,,,,190,BEACH 110 STREET,0,"Monday:  3:00 PM -   6:00 PM,Tuesday:  3:00 PM -   6:00 PM,Wednesday:  3:00 PM -   6:00 PM,Thursday:  3:00 PM -   6:00 PM,Friday:  3:00 PM -   6:00 PM",Elementary School,Student
3892,137,511,1627,1736,1829,260,2063,4117,DYCD,DYCD,"10,11,12,13",CT126020151403801,1212000.0,2014-07-01,2018-06-30,FY2018,BERGEN BASIN COMMUNITY DEVELOPMENT CORPORATION,11-3199040,AFTERSCHOOL PROGRAMS,142207,3084960100,3239889,315,46,40.6066494227,-73.9391757949,BK99,666,,1925 STUART STREET,,Brooklyn,,BROOKLYN,JHS 278 MARINE PARK (K278),9177171999.0,,NY,US,http://www.milleniumdev.org,11229,2017-12-19,1,,,,,1925,STUART STREET,0,"Monday:  3:00 PM -   6:00 PM,Tuesday:  3:00 PM -   6:00 PM,Wednesday:  3:00 PM -   6:00 PM,Thursday:  3:00 PM -   6:00 PM,Friday:  3:00 PM -   6:00 PM",Middle School,Student
3893,137,511,1628,1737,1830,260,2064,4118,DYCD,DYCD,"10,11,12,13",CT126020151403804,1152000.0,2014-07-01,2018-06-30,FY2018,BERGEN BASIN COMMUNITY DEVELOPMENT CORPORATION,11-3199040,AFTERSCHOOL PROGRAMS,142208,3074240001,3203617,315,48,40.5935202479,-73.9376718585,BK17,596,,2424 BATCHELDER STREET,,Brooklyn,,BROOKLYN,Intermediate School 14 - Shell Bank Intermediate School,9177171174.0,,NY,US,http://www.milleniumdev.org,11235,2017-12-19,1,,,,,2424,BATCHELDER STREET,0,"Monday:  3:00 PM -   6:00 PM,Tuesday:  3:00 PM -   6:00 PM,Wednesday:  3:00 PM -   6:00 PM,Thursday:  3:00 PM -   6:00 PM,Friday:  3:00 PM -   6:00 PM",Middle School,Student
3894,137,511,1629,1738,1831,260,2065,4119,DYCD,DYCD,"10,11,12,13",CT126020151403800,1212000.0,2014-07-01,2018-06-30,FY2018,BERGEN BASIN COMMUNITY DEVELOPMENT CORPORATION,11-3199040,AFTERSCHOOL PROGRAMS,142206,4161590012,4303722,414,32,40.5841083207,-73.8257109094,QN10,938,,320 BEACH 104 STREET,,Queens,,ROCKAWAY PARK,THE SCHOLARS ACADEMY (Q323),7189860627.0,,NY,US,http://www.milleniumdev.org,11694,2017-12-19,1,,,,,320,BEACH 104 STREET,0,"Monday:  3:00 PM -   6:00 PM,Tuesday:  3:00 PM -   6:00 PM,Wednesday:  3:00 PM -   6:00 PM,Thursday:  3:00 PM -   6:00 PM,Friday:  3:00 PM -   6:00 PM",Middle School,Student
3895,137,511,1630,1739,1832,260,2066,4120,DYCD,DYCD,"10,11,12,13",CT126020151403665,1092000.0,2014-07-01,2018-06-30,FY2018,BERGEN BASIN COMMUNITY DEVELOPMENT CORPORATION,11-3199040,AFTERSCHOOL PROGRAMS,142203,3084840001,3239388,318,46,40.6133525594,-73.9301292399,BK45,652,,4011 FILLMORE AVENUE,,Brooklyn,,BROOKLYN,PS 207 ELIZABETH C LEARY (K207),3474522099.0,,NY,US,http://www.milleniumdev.org,11234,2017-12-19,1,,,,,4011,FILLMORE AVENUE,0,"Monday:  3:00 PM -   6:00 PM,Tuesday:  3:00 PM -   6:00 PM,Wednesday:  3:00 PM -   6:00 PM,Thursday:  3:00 PM -   6:00 PM,Friday:  3:00 PM -   6:00 PM",Middle School,Student
3896,137,511,1631,1740,1833,260,2067,4121,DYCD,DYCD,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,24+",CT126020171402959,1672422.0,2016-07-01,2019-06-30,FY2018,BERGEN BASIN COMMUNITY DEVELOPMENT CORPORATION,11-3199040,AFTERSCHOOL PROGRAMS,99200,3083290225,3391490,318,46,40.63198597,-73.8846174466,BK50,1034,,5955 SHORE PARKWAY,,Brooklyn,,BROOKLYN,Bay view,7184440101.0,,NY,US,http://www.milleniumdev.org,11236,2017-12-19,1,,,,,5955,SHORE PARKWAY,0,,"Elementary School, Middle School, High School, Senior Citizen","Student, Non-Student"
3897,137,511,1632,1741,1834,260,2068,4122,DYCD,DYCD,"6,7,8,9,10",CT126020161401998,1008000.0,2015-07-01,2018-06-30,FY2018,BERGEN BASIN COMMUNITY DEVELOPMENT CORPORATION,11-3199040,AFTERSCHOOL PROGRAMS,126003,3084640001,3326821,318,46,40.6159978237,-73.9129885594,BK45,698,,6302 AVENUE U,,Brooklyn,,BROOKLYN,PS 236 MILL BASIN (K236),7184440101.0,,NY,US,http://www.milleniumdev.org,11234,2017-12-19,1,,,,,6302,AVENUE U,0,"Monday:  3:00 PM -   6:00 PM,Tuesday:  3:00 PM -   6:00 PM,Wednesday:  3:00 PM -   6:00 PM,Thursday:  3:00 PM -   6:00 PM,Friday:  3:00 PM -   6:00 PM",Elementary School,Student
3898,138,513,1639,1748,1841,260,2069,4123,DYCD,DYCD,,CT126020171401833,456900.0,2016-07-01,2019-06-30,FY2018,PARTNERSHIP WITH CHILDREN INC,13-5596751,AFTERSCHOOL PROGRAMS,151012,4161670099,4303773,414,32,40.5860661334,-73.8226239375,QN10,94201,,100-00 BEACH CHANNEL DRIVE,,Queens,,QUEENS,Rockaway Collegiate High School,2126899500.0,,NY,US,http://www.partnershipwithchildrennyc.org,11694,2017-12-19,1,,,,,100-00,BEACH CHANNEL DRIVE,0,"Monday:  8:00 AM -   8:00 PM,Tuesday:  8:00 PM -   8:00 PM,Wednesday:  08:00 AM -   8:00 PM,Thursday:  8:00 AM -   8:00 PM,Friday:  8:00 AM -   8:00 PM",,
3899,138,513,1640,1749,1842,260,2069,4124,DYCD,DYCD,,CT126020171401833,456900.0,2016-07-01,2019-06-30,FY2018,PARTNERSHIP WITH CHILDREN INC,13-5596751,AFTERSCHOOL PROGRAMS,151012,1017970100,1054786,111,8,40.7988840153,-73.9333187718,MN34,194,,2351 1 AVENUE,,Manhattan,,MANHATTAN,Coalition School for Social Change,2126899500.0,,NY,US,http://www.partnershipwithchildrennyc.org,10035,2017-12-19,1,,,,,2351,1 AVENUE,0,"Monday:  8:00 AM -   8:00 PM,Tuesday:  8:00 PM -   8:00 PM,Wednesday:  08:00 AM -   8:00 PM,Thursday:  8:00 AM -   8:00 PM,Friday:  8:00 AM -   8:00 PM",,
3900,138,513,1641,1750,1843,260,2070,4125,DYCD,DYCD,"10,11,12,13",CT126020161400496,918000.0,2015-07-01,2018-06-30,FY2018,PARTNERSHIP WITH CHILDREN INC,13-5596751,AFTERSCHOOL PROGRAMS,142366,3018190014,3051458,303,36,40.6860755463,-73.9452294299,BK75,265,,344 MONROE STREET,,Brooklyn,,BROOKLYN,SATELLITE EAST MIDDLE SCHOOL (K301),9175720733.0,,NY,US,http://www.partnershipwithchildrennyc.org,11216,2017-12-19,1,,,,,344,MONROE STREET,0,"Monday:  3:00 PM -   6:00 PM,Tuesday:  3:00 PM -   6:00 PM,Wednesday:  3:00 PM -   6:00 PM,Thursday:  3:00 PM -   6:00 PM,Friday:  3:00 PM -   6:00 PM",Middle School,Student
3901,138,513,1642,1751,1844,260,2071,4126,DYCD,DYCD,"10,11,12,13",CT126020151403573,1156800.0,2014-07-01,2018-06-30,FY2018,PARTNERSHIP WITH CHILDREN INC,13-5596751,AFTERSCHOOL PROGRAMS,142240,3035970011,3082253,316,42,40.6602033419,-73.9139328953,BK81,896,,76 RIVERDALE AVENUE,,Brooklyn,,BROOKLYN,Riverdale Avenue Middle School,6462710301.0,,NY,US,http://www.partnershipwithchildrennyc.org,11212,2017-12-19,1,,,,,76,RIVERDALE AVENUE,0,"Monday:  3:00 PM -   6:00 PM,Tuesday:  3:00 PM -   6:00 PM,Wednesday:  3:00 PM -   6:00 PM,Thursday:  3:00 PM -   6:00 PM,Friday:  3:00 PM -   6:00 PM",Middle School,Student
3902,139,514,1643,1752,1845,260,2072,4127,DYCD,DYCD,"10,11,12,13",CT126020160002945,1296000.0,2015-09-01,2018-08-31,FY2018,SESAME FLYERS INTERNATIONAL INC,11-2692485,AFTERSCHOOL PROGRAMS,134216A,3082270001,3326732,318,46,40.6432781014,-73.8962116427,BK50,988,,1001 EAST 100 STREET,,Brooklyn,,BROOKLYN,Intermediate School 211 - John Wilson School,9177418286.0,,NY,US,http://www.sesameflyers.org,11236,2017-12-19,1,,,,,1001,EAST 100 STREET,0,"Monday:  3:00 PM -   6:00 PM,Tuesday:  3:00 PM -   6:00 PM,Wednesday:  3:00 PM -   6:00 PM,Thursday:  3:00 PM -   6:00 PM,Friday:  3:00 PM -   6:00 PM",Middle School,Student
3903,139,514,1644,1753,1846,260,2073,4128,DYCD,DYCD,,,,2017-09-01,2020-06-30,FY2018,SESAME FLYERS INTERNATIONAL INC,11-2692485,AFTERSCHOOL PROGRAMS,99354,3046060025,3099733,317,41,40.6584295683,-73.9290764535,BK60,880,,905 WINTHROP STREET,,Brooklyn,,BROOKLYN,East Flatbush Community Research School,7186930500.0,,NY,US,http://www.sesameflyers.org,11203,2017-12-19,1,,,,,905,WINTHROP STREET,0,,,
3904,139,514,1645,1754,1847,260,2073,4129,DYCD,DYCD,,,,2017-09-01,2020-06-30,FY2018,SESAME FLYERS INTERNATIONAL INC,11-2692485,AFTERSCHOOL PROGRAMS,99334,3080180001,3224947,318,46,40.6355527788,-73.9107904706,BK50,956,,956 EAST 82 STREET,,Brooklyn,,BROOKLYN,IS 068 ISAAC BILDERSEE (K068),7186930500.0,,NY,US,http://www.sesameflyers.org,11236,2017-12-19,1,,,,,956,EAST 82 STREET,0,,,
3905,139,515,1646,1755,1848,260,2074,4130,DYCD,DYCD,"14,15,16,17,18,19,20,21",CT126020171408884,73125.0,2016-04-01,2019-03-31,FY2018,SESAME FLYERS INTERNATIONAL INC,11-2692485,JOBS & INTERNSHIPS,90908A,3046060025,3099733,317,41,40.6584295683,-73.9290764535,BK60,880,,905 WINTHROP STREET,,Brooklyn,,BROOKLYN,Sesame Flyers International Inc.,7186930500.0,,NY,US,http://www.sesameflyers.org,11203,2017-12-19,1,,,,,905,WINTHROP STREET,0,,,"Student, Non-Student"
3906,140,516,1647,1756,1849,260,2075,4131,DYCD,DYCD,"6,7,8,9,10",CT126020160003183,960000.0,2015-09-01,2018-08-31,FY2018,SPORTS AND ARTS IN SCHOOL FOUNDATION INC,11-3112635,AFTERSCHOOL PROGRAMS,124227A,3050220002,3114526,317,45,40.636454769,-73.9335819642,BK91,836,,1001 EAST 45 STREET,,Brooklyn,,BROOKLYN,PS 109 (K109),7186933426.0,,NY,US,http://www.nyjtl.org,11203,2017-12-19,1,,,,,1001,EAST 45 STREET,0,"Monday:  3:00 PM -   6:00 PM,Tuesday:  3:00 PM -   6:00 PM,Wednesday:  3:00 PM -   6:00 PM,Thursday:  3:00 PM -   6:00 PM,Friday:  3:00 PM -   6:00 PM",Elementary School,Student
3907,140,516,1648,1757,1850,260,2076,4132,DYCD,DYCD,"10,11,12,13",CT126020161404026,2565000.0,2015-07-01,2018-06-30,FY2018,SPORTS AND ARTS IN SCHOOL FOUNDATION INC,11-3112635,AFTERSCHOOL PROGRAMS,142323,3022460001,3061328,301,33,40.7024991729,-73.9488694102,BK72,509,,101 WALTON STREET,,Brooklyn,,BROOKLYN,Intermediate School 318 - Eugenio Maria De Hostos Inter,7187820589.0,,NY,US,http://www.nyjtl.org,11206,2017-12-19,1,,,,,101,WALTON STREET,0,"Monday:  3:00 PM -   6:00 PM,Tuesday:  3:00 PM -   6:00 PM,Wednesday:  3:00 PM -   6:00 PM,Thursday:  3:00 PM -   6:00 PM,Friday:  3:00 PM -   6:00 PM",Middle School,Student
3908,140,516,1649,1758,1851,260,2077,4133,DYCD,DYCD,,,,2017-09-01,2020-06-30,FY2018,SPORTS AND ARTS IN SCHOOL FOUNDATION INC,11-3112635,AFTERSCHOOL PROGRAMS,99335,4019540037,4437311,404,21,40.7405593166,-73.8541311854,QN25,439,,107-01 OTIS AVENUE,,Queens,,CORONA,PS 14,3474178120.0,,NY,US,http://www.nyjtl.org,11368,2017-12-19,1,,,,,107-01,OTIS AVENUE,0,,,
3909,140,516,1669,1778,1871,260,2077,4134,DYCD,DYCD,,,,2017-09-01,2020-06-30,FY2018,SPORTS AND ARTS IN SCHOOL FOUNDATION INC,11-3112635,AFTERSCHOOL PROGRAMS,99335,1005810054,1009757,102,3,40.7294117638,-74.0061481066,MN23,67,,16 CLARKSON STREET,,Manhattan,,NEW YORK,City-As-School High School - H.S. 560,3474178120.0,,NY,US,http://www.nyjtl.org,10014,2017-12-19,1,,,,,16,CLARKSON STREET,0,,,
3910,140,516,1676,1785,1878,260,2077,4135,DYCD,DYCD,,,,2017-09-01,2020-06-30,FY2018,SPORTS AND ARTS IN SCHOOL FOUNDATION INC,11-3112635,AFTERSCHOOL PROGRAMS,99335,4106260001,4226839,413,23,40.7207130368,-73.747000564,QN34,542,,213-10 92 AVENUE,,Queens,,QUEENS VILLAGE,Jean Nuzzi Intermediate School,3474178120.0,,NY,US,http://www.nyjtl.org,11428,2017-12-19,1,,,,,213-10,92 AVENUE,0,,,
3911,140,516,1696,1805,1899,260,2077,4136,DYCD,DYCD,,,,2017-09-01,2020-06-30,FY2018,SPORTS AND ARTS IN SCHOOL FOUNDATION INC,11-3112635,AFTERSCHOOL PROGRAMS,99335,3060650043,3154215,310,43,40.6199304189,-74.0280857753,BK31,160,,415 89 STREET,,Brooklyn,,BROOKLYN,P.S. 264 BAY RIDGE ELEMENTARY SCHOOL FOR THE ARTS,3474178120.0,,NY,US,http://www.nyjtl.org,11209,2017-12-19,1,,,,,415,89 STREET,0,,,
3912,140,516,1650,1759,1852,260,2078,4137,DYCD,DYCD,"10,11,12,13",CT126020151402453,1212000.0,2014-07-01,2018-06-30,FY2018,SPORTS AND ARTS IN SCHOOL FOUNDATION INC,11-3112635,AFTERSCHOOL PROGRAMS,142257,4102500001,4218416,412,27,40.7006056409,-73.7823015353,QN01,414,,107-25 WREN PLACE,,Queens,,JAMAICA,Public School 116 - William Hughley Elementary School,7185264884.0,,NY,US,http://www.nyjtl.org,11433,2017-12-19,1,,,,,107-25,WREN PLACE,0,"Monday:  3:00 PM -   6:00 PM,Tuesday:  3:00 PM -   6:00 PM,Wednesday:  3:00 PM -   6:00 PM,Thursday:  3:00 PM -   6:00 PM,Friday:  3:00 PM -   6:00 PM",Middle School,Student
3913,140,516,1650,1759,1852,260,2078,4137,DYCD,DYCD,"10,11,12,13",CT126020151402453,1212000.0,2014-07-01,2018-06-30,FY2018,SPORTS AND ARTS IN SCHOOL FOUNDATION INC,11-3112635,AFTERSCHOOL PROGRAMS,142257,4102500001,4218416,412,27,40.7006056409,-73.7823015353,QN01,414,,107-25 WREN PLACE,,Queens,,JAMAICA,Public School 116 - William Hughley Elementary School,7185264884.0,,NY,US,http://www.nyjtl.org,11433,2017-12-19,1,,,,,107-25,WREN PLACE,0,"Monday:  3:00 PM -   6:00 PM,Tuesday:  3:00 PM -   6:00 PM,Wednesday:  3:00 PM -   6:00 PM,Thursday:  3:00 PM -   6:00 PM,Friday:  3:00 PM -   6:00 PM",Middle School,Student
3914,140,516,1650,1759,1852,260,2079,4138,DYCD,DYCD,"6,7,8,9,10",CT126020161403201,1318800.0,2015-07-01,2018-06-30,FY2018,SPORTS AND ARTS IN SCHOOL FOUNDATION INC,11-3112635,AFTERSCHOOL PROGRAMS,126125,4102500001,4218416,412,27,40.7006056409,-73.7823015353,QN01,414,,107-25 WREN PLACE,,Queens,,JAMAICA,Public School 116 - William Hughley Elementary School,7185264884.0,,NY,US,http://www.nyjtl.org,11433,2017-12-19,1,,,,,107-25,WREN PLACE,0,"Monday:  3:00 PM -   6:00 PM,Tuesday:  3:00 PM -   6:00 PM,Wednesday:  3:00 PM -   6:00 PM,Thursday:  3:00 PM -   6:00 PM,Friday:  3:00 PM -   6:00 PM",Elementary School,Student
3915,140,516,1651,1760,1853,260,2080,4139,DYCD,DYCD,"10,11,12,13",CT126020161404023,900000.0,2016-02-01,2018-06-30,FY2018,SPORTS AND ARTS IN SCHOOL FOUNDATION INC,11-3112635,AFTERSCHOOL PROGRAMS,142320,3046690037,3101840,317,41,40.658294685,-73.9201093506,BK96,886,,1084 LENOX ROAD,,Brooklyn,,BROOKLYN,Midddle School for Art and Philosophy,9172045317.0,,NY,US,http://www.nyjtl.org,11212,2017-12-19,1,,,,,1084,LENOX ROAD,0,"Monday:  3:00 PM -   6:00 PM,Tuesday:  3:00 PM -   6:00 PM,Wednesday:  3:00 PM -   6:00 PM,Thursday:  3:00 PM -   6:00 PM,Friday:  3:00 PM -   6:00 PM",Middle School,Student
3916,140,516,1652,1761,1854,260,2081,4140,DYCD,DYCD,"10,11,12,13",CT126020160003191,1080000.0,2015-09-01,2018-08-31,FY2018,SPORTS AND ARTS IN SCHOOL FOUNDATION INC,11-3112635,AFTERSCHOOL PROGRAMS,134501A,5003080001,5008403,501,49,40.6281690784,-74.1169971128,SI22,125,,11 CLOVE LAKE PLACE,,Staten Island,,STATEN ISLAND,Intermediate School 27 - Anning S. Prall,7189818800.0,,NY,US,http://www.nyjtl.org,10310,2017-12-19,1,,,,,11,CLOVE LAKE PLACE,0,"Monday:  3:00 PM -   6:00 PM,Tuesday:  3:00 PM -   6:00 PM,Wednesday:  3:00 PM -   6:00 PM,Thursday:  3:00 PM -   6:00 PM,Friday:  3:00 PM -   6:00 PM",Middle School,Student
3917,140,516,1652,1761,1854,260,2081,4140,DYCD,DYCD,"10,11,12,13",CT126020160003191,1080000.0,2015-09-01,2018-08-31,FY2018,SPORTS AND ARTS IN SCHOOL FOUNDATION INC,11-3112635,AFTERSCHOOL PROGRAMS,134501A,5003080001,5008403,501,49,40.6281690784,-74.1169971128,SI22,125,,11 CLOVE LAKE PLACE,,Staten Island,,STATEN ISLAND,Intermediate School 27 - Anning S. Prall,7189818800.0,,NY,US,http://www.nyjtl.org,10310,2017-12-19,1,,,,,11,CLOVE LAKE PLACE,0,"Monday:  3:00 PM -   6:00 PM,Tuesday:  3:00 PM -   6:00 PM,Wednesday:  3:00 PM -   6:00 PM,Thursday:  3:00 PM -   6:00 PM,Friday:  3:00 PM -   6:00 PM",Middle School,Student
