,id,title,description,street,city,state,postal_code,lat,lng,phone,fax,email,website,logo_id,path,start_time,end_time,marker_id,description_2,days,time_per_day,store_id,start_time_0,end_time_0,start_time_1,end_time_1,start_time_2,end_time_2,start_time_3,end_time_3,start_time_4,end_time_4,start_time_5,end_time_5,start_time_6,end_time_6,categories
182,265,Cuyler Warren United Methodist Church,Dorothy Mack-Hampton,424 Dean Street,Brooklyn,NY,11217,40.683317,-73.985945,718-624-3300,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Tue: 1:30PM-2:45PM,,0,,,,,,,,,,,,,,,,64
183,559,Davidson Community Center,Angel Caballero ,2038 Davidson Avenue,Bronx,NY,10453,40.8537329,-73.908536,718-731-6360,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Wed: 10:00AM-12:00PM,,0,559,,,,,,,,,,,,,,,64
184,281,Deliverance Temple Church,Rev. Rita Speller,134-10 Rockaway Boulevard,South Ozone Park,NY,11420,40.6750029,-73.815509,718-529-1993,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Tue: 5:00PM-6:30PM,,0,,,,,,,,,,,,,,,,64
185,533,Department of Probation Bronx Office,Darryl Humphrey,198 East 161st Street,Bronx,NY,10451,40.8263469,-73.921047,718-410-7268,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Mon: 9:00AM-5:00PM|-      -|Tue: 9:00AM-5:00PM|-      -|Wed: 9:00AM-5:00PM|-      -|Thu: 9:00AM-5:00PM|-      -|Fri: 9:00AM-5:00PM,,0,,,,,,,,,,,,,,,,64
186,529,Department of Probation Brooklyn Office,Carlos Melendez,345 Adams Street,Brooklyn,NY,11201,40.6928259,-73.988692,718-488-3604,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Mon: 9:00AM-5:00PM|-      -|Tue: 9:00AM-5:00PM|-      -|Wed: 9:00AM-5:00PM|-      -|Thu: 9:00AM-5:00PM|-      -|Fri: 9:00AM-5:00PM,,0,,,,,,,,,,,,,,,,64
187,531,Department of Probation Manhattan Office,Shatia Burks,127 West 127 Street,Manhattan,NY,10027,40.8094469,-73.945345,212-280-4804,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Mon: 9:00AM-5:00PM|-      -|Tue: 9:00AM-5:00PM|-      -|Wed: 9:00AM-5:00PM|-      -|Thu: 9:00AM-5:00PM|-      -|Fri: 9:00AM-5:00PM,,0,,,,,,,,,,,,,,,,64
188,530,Department of Probation Queens Office,Sharon Schinnery,162-24 Jamaica Avenue,Jamaica,NY,11432,40.715502,-73.791998,718-657-7426,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Mon: 9:00AM-5:00PM|-      -|Tue: 9:00AM-5:00PM|-      -|Wed: 9:00AM-5:00PM|-      -|Thu: 9:00AM-5:00PM|-      -|Fri: 9:00AM-5:00PM,,0,,,,,,,,,,,,,,,,64
189,532,Department of Probation Staten Island Office,Josephine Troino,340 Bay Street,Staten Island,NY,10301,40.633862,-74.075158,718-876-7395,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Mon: 9:00AM-5:00PM|-      -|Tue: 9:00AM-5:00PM|-      -|Wed: 9:00AM-5:00PM|-      -|Thu: 9:00AM-5:00PM|-      -|Fri: 9:00AM-5:00PM,,0,,,,,,,,,,,,,,,,64
190,70,Dewitt Reformed Church,Hattie Mitchell,280 Rivington Street,Manhattan,NY,10002,40.7174679,-73.979528,212-674-3341,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Mon: 10:00AM-12:00PM|-      -|Thu: 10:00AM-12:00PM,,0,,,,,,,,,,,,,,,,64
191,666,East 233rd Street Senior Center,Delores Mack,732 East 233rd Street,Bronx,NY,10466,40.8929649,-73.856078,718-994-5956,,,,28,58ab42aa3f633_kitchen.png,,,44,Mon: 9:30AM-2:00PM|-      -|Wed: 9:30AM-2:00PM|-      -|Thu: 9:30AM-2:00PM,,0,,,,,,,,,,,,,,,,65
192,726,East Side House Settlement - Mitchell Senior Center,,188 Lincoln Ave,Bronx,NY,10454,40.8098035,-73.9276842,718-665-2168 ext. 709,,,,46,snap_logo.png,,,44,Mon-Thu 10:00AM-1:00pm   ,,0,,,,,,,,,,,,,,,,66
193,620,Eastchester Presbyterian Church,Angela Phillips,3154 Fish Avenue,Bronx,NY,10469,40.8715949,-73.847548,212-547-5528 ,,,,28,58ab42aa3f633_kitchen.png,,,44,Thu: 11:00AM-6:30PM|-      -|Thu: 5:30PM-6:30PM,,0,,,,,,,,,,,,,,,,65
194,481,Ebenezer Pilgrim Holiness Church,Paula Griffith,708 East 216th Street,Bronx,NY,10467,40.881281,-73.863639,718-655-2873,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Sat: 10:00AM-11:30AM,,0,,,,,,,,,,,,,,,,64
195,44,Ebenezer SDA Church,Bruce Johnson,1234 East New York Avenue,Brooklyn,NY,11212,40.6676209,-73.921488,718-778-1071,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Wed: 10:30AM-1:00PM,,0,,,,,,,,,,,,,,,,64
196,616,Ebenezer SDA Church,Bruce Johnson,1234 East New York Avenue,Brooklyn,NY,11212,40.6676209,-73.921488,718-778-7900,,,,28,58ab42aa3f633_kitchen.png,,,44,Sun: 12:30PM-2:00PM,,0,,,,,,,,,,,,,,,,65
197,524,ECO Client's Choice Food Pantry,Drena Woodward,212 East 141st Street,Bronx,NY,10451,40.8148419,-73.926917,646-327-6254,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Thu: 10:00AM-12:00PM,,0,,,,,,,,,,,,,,,,64
198,154,Educational Alliance (Project ORE),Tara Rullo,331 East 12th Street,Manhattan,NY,10003,40.744459,-73.997239,212-780-5436,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Thu: 11:00AM-2:00PM,,0,154,,,,,,,,,,,,,,,64
199,765,Educational Alliance (Project ORE),Tara Rullo,331 East 12th Street,Manhattan,NY,10003,40.744459,-73.997239,212-780-5436,,,,47,kosher_logo.png,,,44,Thu: 11:00AM-2:00PM,,0,,,,,,,,,,,,,,,,67
200,107,Elmcor Youth & Adult Activities Inc.,Larinda  C. Hooks,107-20 Northern Blvd,Corona,NY,11368,40.757795,-73.861637,646-462-2131,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Wed: 1:30PM-2:30PM,,0,,,,,,,,,,,,,,,,64
201,325,Elohim Community Development and Outreach Inc.,Anthony Miranda,87-47 111th Street,Richmond Hill,NY,11418,40.695649,-73.836558,917-418-7906,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Thu: 7:00AM-7:00PM|-      -|Fri: 9:00AM-11:00AM,,0,,,,,,,,,,,,,,,,64
202,425,Emanuel Pentecostal Faith Church,Bishop Middleton,1310 Elder Avenue,Bronx,NY,10472,40.8314239,-73.879799,347-380-0553,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Wed: 5:00PM-6:00PM,,0,,,,,,,,,,,,,,,,64
203,71,Emmaus House Inc.,Brother Omar,160 West 120th Street,Manhattan,NY,10027,40.8054449,-73.949912,212-749-9404,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Wed: 2:00PM-5:00PM,,0,,,,,,,,,,,,,,,,64
204,740,ENCORE SENIOR CENTER ,,239 WEST 49TH STREET ,Manhattan,NY,10019,40.7615078,-73.9855927,212-581-2910 ext. 125,,,,46,snap_logo.png,,,44,Tue - Thu 9:00AM-2:00PM ,,0,,,,,,,,,,,,,,,,66
205,205,Esther Grunblat Center of Central Queens,Lali Janash,66-05 108th Street,Forest Hills,NY,11375,40.7295269,-73.847863,718-268-5011ext 621,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Tue: 9:00AM-3:30PM|-      -|Wed: 9:00AM-3:30PM|-      -|Thu: 9:00AM-3:30PM,,0,,,,,,,,,,,,,,,,64
206,769,Esther Grunblat Center of Central Queens,Lali Janash,66-05 108th Street,Forest Hills,NY,11375,40.7295269,-73.847863,718-268-5011ext 621,,,,47,kosher_logo.png,,,44,Tue: 9:00AM-3:30PM Wed: 9:00AM-3:30PM Thu: 9:00AM-3:30PM,,0,,,,,,,,,,,,,,,,67
207,554,Evangel Food Pantry,Andrew Marko,39-21 Cresent St.,Long Island City,NY,11101,40.753925,-73.936959,917-213-5452,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Sat: 9:00AM-12:00PM,,0,,,,,,,,,,,,,,,,64
208,375,Evangelical Church Christ is the Light,Sara Manus,89-16 48th Avenue,Elmhurst,NY,11373,40.7416029,-73.873397,347-742-7614,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Fri: 9:00AM-11:00AM,,0,,,,,,,,,,,,,,,,64
209,239,Evangelical Garifuna Church,Juana Ramos,344 Brook Avenue,Bronx,NY,10454,40.809953,-73.917784,718-585-6818,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Wed: 9:00AM-11:00AM,,0,,,,,,,,,,,,,,,,64
210,16,Evangelistic Communities Outreach Bx,Preston Jackson,237 East 204th Street,Bronx,NY,10458,40.8281599,-73.901758,646-327-6254,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Sat: 9:00AM-1:00PM,,0,,,,,,,,,,,,,,,,64
211,553,Every Day is a Miracle,Francisco Bido,1875 Amsterdam Avenue,Manhattan,NY,10031,40.830106,-73.94403,(347) 618-1162,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Thu: 8:00AM-10:00AM,,0,,,,,,,,,,,,,,,,64
212,557,Every Day is a Miracle - Harvest Hand Food Pantry,Maria Estrada,2626 East Tremont Avenue,Bronx,NY,10561,40.842736,-73.846473,347-618-1162 ext. 700,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Fri: 11:00AM-12:30PM,,0,,,,,,,,,,,,,,,,64
213,451,Every Day is a Miracle co The Almond Tree Church,Maria Estrada,2427 Morris Avenue,Bronx,NY,10468,40.8121269,-73.920156,646-671-4360,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Fri: 12:00PM-1:15PM,,0,,,,,,,,,,,,,,,,64
214,196,Faces NY Inc.,Victoria Morales,123 West 115th Street,Manhattan,NY,10026,40.801847,-73.951311,212-663-7772,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Thu: 12:00AM-2:00PM,,0,,,,,,,,,,,,,,,,64
215,458,Faith Apostolic Gospel Temple,Ray Belanfante,3956 Bronxwood Avenue,Bronx,NY,10466,40.885572,-73.854901,718-882-6717,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Sat: 10:00AM-12:00PM,,0,,,,,,,,,,,,,,,,64
216,629,Faith Assemblies,Carlos Haynes,1014-18 Gates Avenue,Brooklyn,NY,11221,40.68947,-73.922179,646-431-9729,,,,28,58ab42aa3f633_kitchen.png,,,44,Sat: 9:30AM-12:00PM,,0,,,,,,,,,,,,,,,,65
217,292,Faith Assemblies of God,Carlos Haynes,1014-18 Gates Avenue,Brooklyn,NY,11221,40.68947,-73.922179,646-431-9729,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Sat: 9:00AM-12:00PM,,0,,,,,,,,,,,,,,,,64
218,333,Faith Based Food Distribution Dev. Corp.,Michelle John,121 Chauncey Street,Brooklyn,NY,11233,40.680287,-73.930841,718-771-8061,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Fri: 10:30AM-2:00PM|-      -|Sat: 9:00AM-12:00PM,,0,,,,,,,,,,,,,,,,64
219,311,Family Life Development Center,Cherise Henderson,1476 Bedford Avenue,Brooklyn,NY,11216,40.6728469,-73.954282,917-584-2942,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Mon: 8:00AM-6:00PM|-      -|Thu: 3:00PM-6:00PM,,0,,,,,,,,,,,,,,,,64
220,182,"Family Services Network of NY, Inc.",Issa Nbiba,1420 Bushwick Avenue,Brooklyn,NY,11207,40.684313,-73.909081,718-455-6010,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Mon: 9:00AM-1:00PM|-      -|Wed: 9:00AM-1:00PM,,0,,,,,,,,,,,,,,,,64
221,434,Family Worship Center Church of God of Prophecy,Imelda Reece,3031 Cross Bronx Expressway Ext,Bronx,NY,10465,40.8775989,-73.865716,914-414 -2697,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Wed: 10:00AM-4:00PM,,0,,,,,,,,,,,,,,,,64
222,189,Father Creavins Food Pantry,Msgr W. Harris,276 West 151st Street,Manhattan,NY,10039,40.825985,-73.937712,212-690-7555,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Tue: 10:00AM-11:00AM,,0,,,,,,,,,,,,,,,,64
223,197,Father's Heart Ministries,Marian Hutchins,543-545 East 11th Street,Manhattan,NY,10009,40.7280459,-73.980762,212-375-1765,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Tue: 6:00PM-7:00PM|-      -|Sat: 10:00AM-11:00AM,,0,,,,,,,,,,,,,,,,64
224,657,Father's Heart Ministries,Marian Hutchins,543-545 East 11th Street,Manhattan,NY,10009,40.7280459,-73.980762,212-375-1765,,,,28,58ab42aa3f633_kitchen.png,,,44,Tue: 6:00PM-7:00PM|-      -|Sat: 10:00AM-11:00AM,,0,,,,,,,,,,,,,,,,65
225,130,"Feeding with TLC, Inc.",Jack Martz,175 Beach Street,Staten Island,NY,10304,40.6297739,-74.081235,917-868-5670,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Sat: 11:00AM-1:00PM,,0,,,,,,,,,,,,,,,,64
226,606,"Feeding with TLC, Inc.",Margaret-Ann O'Donnell,175 Beach Street,Staten Island,NY,10304,40.630493,-74.081185,718-273-6766,,,,28,58ab42aa3f633_kitchen.png,,,44,Sat: 12:00PM-1:00PM,,0,,,,,,,,,,,,,,,,65
227,291,Fernande Valme Ministries Inc.,Ketty Joseph,1120 Flatbush Avenue,Brooklyn,NY,11226,40.6431389,-73.957775,718-284-1809,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Thu: 10:00AM-11:00AM,,0,,,,,,,,,,,,,,,,64
228,514,First Baptist Church,Keica Edwards,100-10 Astoria Boulevard,Queens,NY,11369,40.7635409,-73.87242,718-446-0200,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Sat: 12:00PM-3:00PM,,0,,,,,,,,,,,,,,,,64
229,661,First Baptist Church,Gilda Berry,100-10 Astoria Boulevard,East Elmhurst,NY,11369,40.762971,-73.874634,718-446-0200,,,,28,58ab42aa3f633_kitchen.png,,,44,Wed: 12:00PM-2:00PM,,0,,,,,,,,,,,,,,,,65
230,565,First Church of God,James Gilliam,21-23 Birdsall Avenue,Far Rockaway,NY,11691,40.60696,-73.753315,718-327-1114,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Sat: 1:00PM-3:00PM,,0,565,,,,,,,,,,,,,,,64
231,138,First Church of God in Christ,Rev. Armstead,187-10 Baisley Blvd,St. Albans,NY,11412,40.690235,-73.763346,718-712-4831,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Sat: 9:00AM-11:00AM,,0,,,,,,,,,,,,,,,,64
232,643,First Church of God in Christ,Rev. Armstead,187-10 Baisley Blvd,St. Albans,NY,11412,40.690235,-73.763346,718-712-4831,,,,28,58ab42aa3f633_kitchen.png,,,44,Wed: 12:00PM-1:30PM,,0,,,,,,,,,,,,,,,,65
233,444,First Presbyterian Church,Jane Woland,124 Henry Street,Brooklyn,NY,11201,40.696911,-73.993317,917-754-6572,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Thu: 10:00AM-11:00AM,,0,,,,,,,,,,,,,,,,64
234,170,First Presbyterian Church Of Jamaica,Betty Baker,89-60 164th Street,Jamaica,NY,11432,40.715321,-73.802837,718-526-4775 ext.29,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Tue: 10:00AM-12:00PM|-      -|Wed: 5:30PM-6:30PM|-      -|Sat: 9:00AM-11:00AM,,0,,,,,,,,,,,,,,,,64
235,631,First Presbyterian Church Of Jamaica,Betty Baker,89-60 164th Street,Jamaica,NY,11432,40.715321,-73.802837,718-526-4775 ,,,,28,58ab42aa3f633_kitchen.png,,,44,Wed: 5:30PM-6:30PM,,0,,,,,,,,,,,,,,,,65
236,362,First Presbyterian Church of Springfield Gardens,Barbara Smith,216-02 137th Avenue,Springfield Gardens,NY,11413,40.6765589,-73.755318,718-723-3679,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Wed: 11:00AM-12:00PM,,0,,,,,,,,,,,,,,,,64
237,355,First Presbyterian Russell Sage,Claudia Milton,896 Central Avenue,Far Rockaway,NY,11691,40.6091929,-73.746701,718-909-5953,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Sat: 9:00AM-10:30AM,,0,,,,,,,,,,,,,,,,64
238,626,First Reformed Church of Jamaica,Delores Wilkins,159-29 90th Avenue,Jamaica,NY,11432,40.7089649,-73.789946,718-658-6333,,,,28,58ab42aa3f633_kitchen.png,,,44,Mon: 5:00PM-6:30PM,,0,,,,,,,,,,,,,,,,65
239,299,First United Christian Church,Rev. Belinda Curtis ,109 Victory Blvd,Staten Island,NY,10301,40.6378369,-74.079738,347-465-4552,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Tue: 10:00AM-2:00PM,,0,,,,,,,,,,,,,,,,64
240,109,First United Methodist Church of Jamaica,Joyce Carter-Thomas,162-10 Highland Avenue,Jamaica,NY,11432,40.7098739,-73.800843,718-739-2269,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Mon: 8:30AM-9:30AM,,0,,,,,,,,,,,,,,,,64
241,246,Flatbush SDA Church,Marva Andrews,261 East 21st  Street,Brooklyn,NY,11226,40.648079,-73.959524,347-279-8181,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Mon: 11:00AM-1:00PM,,0,,,,,,,,,,,,,,,,64
242,393,Flushing Jewish Community Council,Paul Engel,4343 Bowne Street,Flushing,NY,11355,40.7548,-73.819446,718-463-0434,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Tue: 10:30PM-3:00PM,,0,,,,,,,,,,,,,,,,64
243,781,Flushing Jewish Community Council,Paul Engel,4343 Bowne Street,Flushing,NY,11355,40.7548,-73.819446,718-463-0434,,,,47,kosher_logo.png,,,44,Tue: 10:30PM-3:00PM,,0,,,,,,,,,,,,,,,,67
244,386,Food First,Erin Feely-Nahem,165 Conover Street,Brooklyn,NY,11231,40.678249,-74.013985,718-624-1950,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Tue: 1:00PM-2:00PM|-      -|Tue: 5:00PM-5:30PM|-      -|Thu: 1:00PM-2:00PM|-      -|Thu: 5:00PM-5:30PM,,0,,,,,,,,,,,,,,,,64
245,231,"Food First, Inc.",Erin Feely-Nahem,165 Conover Street,Brooklyn,NY,11231,40.678249,-74.013985,718-624-1950,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Wed: 11:00AM-1:00PM,,0,,,,,,,,,,,,,,,,64
246,563,Forest Hills Senior Center,Toolarie Iqbal ,108-25 62nd Drive,Forest Hills,NY,11375,40.7357319,-73.850773,718-699-1010 ,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Thu: 8:30AM-9:30AM,,0,,,,,,,,,,,,,,,,64
247,497,Fort Greene Council Hazel Brooks Neighborhood Ctr.,Sharron Trotman,"961 Ocean Avenue, Lower Level",Brooklyn,NY,11226,40.6389789,-73.958861,347-435-3287,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Fri: 10:00AM-12:30PM,,0,,,,,,,,,,,,,,,,64
248,485,Fort Greene Hugh Gilroy Senior Center,Sharron Trotman,447 Kingsborough 4th Walk,Brooklyn,NY,11233,40.674953,-73.924942,718-756-8400,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Tue: 10:00AM-12:00PM,,0,,,,,,,,,,,,,,,,64
249,212,Fraternite Notre Dame,Sr. Marie Madeline,2290 1st Avenue,Manhattan,NY,10035,40.7971319,-73.934545,212-876-5855,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Fri: 2:00PM-6:00PM,,0,,,,,,,,,,,,,,,,64
250,637,Fraternite Notre Dame,Sr. Marie Magdelene,2290 1st Avenue,Manhattan,NY,10035,40.7971319,-73.934545,212-876-5855,,,,28,58ab42aa3f633_kitchen.png,,,44,Tue: 10:30AM-1:00PM|-      -|Wed: 10:30AM-1:00PM|-      -|Thu: 10:30AM-1:00PM|-      -|Fri: 10:30AM-1:00PM,,0,,,,,,,,,,,,,,,,65
251,369,Friendly Hands Ministry Inc.,Rosalin Disla-Vasquez,229 East 118th Street (Ground Floor),Manhattan,NY,10035,40.798757,-73.938263,347-380-1436,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Wed: 9:00AM-12:00PM,,0,,,,,,,,,,,,,,,,64
252,699,Friendly Hands Ministry Inc.,Domingo Vazquez,229 East 118th Street (Ground Floor),Manhattan,NY,10035,40.798757,-73.938263,347-380-1436,,,,28,58ab42aa3f633_kitchen.png,,,56,Mon: 12:00PM-2:00PM|-      -|Tue: 12:00PM-2:00PM|-      -|Thu: 12:00PM-2:00PM,,0,699,,,12:00 PM,2:00 PM,12:00 PM,2:00 PM,,,12:00 PM,2:00 PM,,,,,65
253,521,Full Effect Gospel Ministries,Wanza Leftwich,900 New Lots Ave,Brooklyn,NY,11208,40.668385,-73.87791,718-927-0476,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Wed: 5:00PM-7:00PM,,0,,,,,,,,,,,,,,,,64
254,412,Full Gospel Assembly,Angeleith Brown,131 Sullivan Place,Brooklyn,NY,11225,40.664366,-73.95662,718-940-9687,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Wed: 5:00PM-6:00PM,,0,,,,,,,,,,,,,,,,64
255,217,Full Gospel Tabernacle Food Pantry,Saywalla Kesselly,361 Beach 42nd Street,Far Rockaway,NY,11691,40.595013,-73.773846,718-327-2221,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Sat: 10:00AM-12:00PM,,0,,,,,,,,,,,,,,,,64
256,566,Garden of Prayer,Michael Rush,1874 Washington Avenue,Bronx,NY,10457,40.846268,-73.898443,718-294-3401,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Fri: 11:30AM-1:00PM,,0,,,,,,,,,,,,,,,,64
257,490,Genesis Transitional Housing Ministries Inc.,Andre Broady,195-12 Hollis Avenue,St. Albans,NY,11412,40.7061789,-73.757955,917-567-5745,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Fri: 9:00AM-12:30PM,,0,,,,,,,,,,,,,,,,64
258,17,Gethsemane Baptist Church,Tammy Brunson ,771 Fairmount Place,Bronx,NY,10460,40.843065,-73.889694,347-948-0772,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Thu: 7:30AM-9:30AM,,0,,,,,,,,,,,,,,,,64
259,351,Gethsemane SDA Church,Antoine Vaval,357 Empire Blvd.,Brooklyn,NY,11225,40.663963,-73.950394,(347)267-5145,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Sun: 12:00PM-2:00PM|-      -|Wed: 5:00PM-7:00PM,,0,,,,,,,,,,,,,,,,64
260,317,Gethsemane Soul Saving Outreach,Linda Dail,145-41 228th Street,Rosedale,NY,11413,40.674373,-73.75072,718-949-8662,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Wed: 1:00PM-2:00PM,,0,,,,,,,,,,,,,,,,64
261,226,Give Them To Eat,Morelba Fernandez,800 East 156th Street,Bronx,NY,10455,40.817701,-73.904313,347-326-6559 ,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Tue: 12:00PM-3:00PM|-      -|Fri: 12:00PM-3:00PM,,0,,,,,,,,,,,,,,,,64
262,696,Give Them To Eat,Morelba Fernandez,800 East 156th Street,Bronx,NY,10455,40.817701,-73.904313,347-326-6559 ,,,,28,58ab42aa3f633_kitchen.png,,,44,Tue: 2:00PM-5:00PM,,0,,,,,,,,,,,,,,,,65
263,327,Glover Memorial,Marlyn Corder,2134  Dean Street,Brooklyn,NY,11233,40.6750789,-73.917237,347-432-3065,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Thu: 10:00AM-12:00PM,,0,,,,,,,,,,,,,,,,64
264,645,Glover Memorial BC,Marlyn Corder,2134 Dean Street,Brooklyn,NY,11233,40.6750789,-73.917237,347-432-4065,,,,28,58ab42aa3f633_kitchen.png,,,44,Mon: 9:00AM-12:00PM,,0,,,,,,,,,,,,,,,,65
265,174,GMHC Food Pantry,Lenore Caliolio,307 West 38th Street,New  York,NY,10018,40.753385,-73.99842,212-367-1261,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Wed: 1:00PM-4:00PM|-      -|Thu: 11:00AM-2:00PM|-      -|Fri: 1:00PM-4:00PM,,0,,,,,,,,,,,,,,,,64
266,633,GMHC Meals Program,Gloria Flores,307 West 38th Street,New  York,NY,10018,40.753385,-73.99842,212-367-1257,,,,28,58ab42aa3f633_kitchen.png,,,44,Mon: 12:00PM-2:45PM|-      -|Tue: 12:00PM-2:45PM|-      -|Wed: 12:00PM-2:45PM|-      -|Thu: 12:00PM-2:45PM|-      -|Fri: 5:00PM-7:45PM,,0,,,,,,,,,,,,,,,,65
267,45,God's Battalion Prayer Church,Minister Kilkenry,661 Linden Boulevard,Brooklyn,NY,11203,40.653612,-73.934042,718-913-0100,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Tue: 9:00AM-12:00PM|-      -|Thu: 9:00AM-12:00PM,,0,,,,,,,,,,,,,,,,64
268,267,"God's Deliverance Temple, Inc.",Ms. Glenda Bowman,438 Ralph Avenue,Brooklyn,NY,11233,40.674204,-73.922121,347-234-3828,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Tue: 11:00AM-12:00PM,,0,,,,,,,,,,,,,,,,64
269,401,Good Neighbor Presbyterian Church,Fior Damiani,115 East 106th Street,Manhattan,NY,10029,40.792577,-73.94699,212-369-0505,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Thu: 8:30AM-10:30AM,,0,,,,,,,,,,,,,,,,64
270,396,Good News Deliverance Tabernacle,Edna John,442 Cleveland Street,Brooklyn,NY,11208,40.6739359,-73.884336,718-235-0065,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Sat: 11:00AM-1:00PM,,0,,,,,,,,,,,,,,,,64
271,73,Good Shepherd Food Pantry,Victoria McGee,104 Cooper Street,Manhattan,NY,10034,40.868693,-73.921257,212-567-1300,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Sat: 8:00AM-10:30AM,,0,,,,,,,,,,,,,,,,64
272,385,Gospel Assembly Food Pantry,Ms. Louise Pierre,109-14 Farmers Boulevard,Jamaica,NY,11412,40.6969929,-73.759741,718-454-0192,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Tue: 7:00PM-9:00PM|-      -|Thu: 7:00PM-9:00PM|-      -|Sat: 10:00AM-12:00PM,,0,,,,,,,,,,,,,,,,64
273,179,Gospel Hill Baptist Church,Rev. Verdell Mack,3265 Third Avenue,Bronx,NY,10456,40.8247059,-73.90848,718-325-5624,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Tue: 8:30AM-3:30PM,,0,,,,,,,,,,,,,,,,64
274,378,Gospel Tabernacle Church of Jesus Christ Inc.,Cynthia Green,2314 Snyder Avenue,Brooklyn,NY,11226,40.648634,-73.955273,718-284-3497,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Sat: 10:00AM-1:00PM,,0,,,,,,,,,,,,,,,,64
275,169,Grace Episcopal Church,Daisy Clemetson,1909 Vyse Avenue,Bronx,NY,10460,40.8401619,-73.883491,718-542-1946,,,,27,58ab4127e452b_pantry_logo2.png,,,44,Thu: 10:00AM-12:00PM,,0,,,,,,,,,,,,,,,,64
276,630,Grace Episcopal Church,Daisy Clemetson,1909 Vyse Avenue,Bronx,NY,10460,40.8401619,-73.883491,646-418-9144,,,,28,58ab42aa3f633_kitchen.png,,,44,Tue: 12:00PM-2:00PM|-      -|Sat: 12:00PM-2:00PM,,0,,,,,,,,,,,,,,,,65
